location,property_area,street,features,bed,bath,toilet,description,price
lekki,lekki-phase-1,--Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 BEDROOM FLAT IN LEKKI PHASE 1,2500000.0
lekki,lekki-phase-1,Lekki phase 1Lekki Phase 1 Lekki Lagos,3 beds 4 baths 4 Toilets,3,4,4,A SERVICED 3 BEDROOM FLAT IN LEKKI PHASE 1,2200000.0
lekki,lekki-phase-1,Still water Lekki Phase 1 Lekki Lagos,4 beds 4 baths 4 Toilets,4,4,4,4 bedroom flat,3500000.0
lekki,lekki-phase-1,lekki phase 1Lekki Phase 1 Lekki Lagos,1 beds 1 baths 1 Toilets,1,1,1,A LOVELY SELF CONTAIN,700000.0
lekki,lekki-phase-1,lekki phase 1Lekki Phase 1 Lekki Lagos,1 beds 1 baths 1 Toilets,1,1,1,LOVELY SELF CONTAIN,800000.0
lekki,lekki-phase-1,lekki phase 1Lekki Phase 1 Lekki Lagos,1 beds 1 baths 1 Toilets,1,1,1,A LOVELY SELF CONTAIN,900000.0
lekki,lekki-phase-1,Lekki phase 1Lekki Phase 1 Lekki Lagos,2 beds 2 baths 2 Toilets,2,2,2,2 bedroom terrace duplex in lekki phase 1,2000000.0
lekki,lekki-phase-1,LekkiLekki Phase 1 Lekki Lagos,4 beds 4 baths 5 Toilets,4,4,5,Exquisite Brand New 4 Bedroom Terrace Duplex in Lekki phase 1,4500000.0
lekki,lekki-phase-1,LekkiLekki Phase 1 Lekki Lagos,1 beds 1 baths 1 Toilets,1,1,1,Mini Flat,1200000.0
lekki,lekki-phase-1,LekkiLekki Phase 1 Lekki Lagos,4 beds 4 baths 5 Toilets,4,4,5,Newly Refurbished 4 Bedroom Semi-Detached Duplex,5000000.0
lekki,lekki-phase-1,LekkiLekki Phase 1 Lekki Lagos,3 beds 2 baths 3 Toilets,3,2,3,Newly Renovated 3 Bedroom Terrace Duplex,3500000.0
lekki,lekki-phase-1,LekkiLekki Phase 1 Lekki Lagos,1 beds 1 baths 2 Toilets,1,1,2,Newly Renovated Elegant 1 Bedroom Flat,2500000.0
lekki,lekki-phase-1,LekkiLekki Phase 1 Lekki Lagos,4 beds 4 baths 5 Toilets,4,4,5,Newly Renovated 4 Bedroom Terrace Duplex,3500000.0
lekki,lekki-phase-1,LekkiLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,3,4,Brand New 3 Bedroom Flat in Lekki,3500000.0
lekki,lekki-phase-1,LEKKILekki Phase 1 Lekki Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 Bedroom Flat,2800000.0
lekki,lekki-phase-1,Lekki phase1Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,3,4,lovely and spacious Serviced 3 bedroom flat with a Room bq,3000000.0
lekki,lekki-phase-1,LekkiLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 Bedroom Terrace Duplex,3500000.0
lekki,lekki-phase-1,Lekki phase 1Lekki Phase 1 Lekki Lagos,2 beds 2 baths 3 Toilets,2,2,3,A Newly Renovated 2 Bedroom Flat,1700000.0
lekki,lekki-phase-1,LekkiLekki Phase 1 Lekki Lagos,4 beds 4 baths 5 Toilets,4,4,5,Massive 4 Bedroom Flat,4000000.0
lekki,lekki-phase-1,LekkiLekki Phase 1 Lekki Lagos,2 beds 2 baths 3 Toilets,2,2,3,Brand New Luxury 2 Bedroom Flat,3000000.0
lekki,lekki-phase-1,LekkiLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 Bedroom Flat in Lekki phase 1,2500000.0
lekki,lekki-phase-1,off road 14Lekki Phase 1 Lekki Lagos,1 beds 1 baths 1 Toilets,1,1,1,Mini flat,1400000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom terrace duplex,3000000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,4 beds 4 baths 5 Toilets,4,4,5,4 Bedroom Detached Duplex,6500000.0
lekki,lekki-phase-1,--Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,3,4,SERVICED 3 BEDROOM FLAT IN LEKKI PHASE 1,3500000.0
lekki,lekki-phase-1,off hakeem dickson streetLekki Phase 1 Lekki Lagos,4 beds 4 baths 4 Toilets,4,4,4,4 bedroom terrace duplex,3100000.0
lekki,lekki-phase-1,--Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,3,4,SERVICED 3 BEDROOM FLAT,3500000.0
lekki,lekki-phase-1,"Off Admiralty road,Lekki Phase 1 Lekki Lagos",4 beds 4 baths 5 Toilets,4,4,5,4 bedroom Terrace,4500000.0
lekki,lekki-phase-1,"Jide Sawyerr Drive,Lekki Phase 1 Lekki Lagos",3 beds 3 baths 4 Toilets,3,3,4,Three Bedroom Flat,5500000.0
lekki,lekki-phase-1,LekkiLekki Phase 1 Lekki Lagos,1 beds 1 baths 1 Toilets,1,1,1,A Lovely 1 Bedroom Self Contain in Lekki Phase 1,800000.0
lekki,lekki-phase-1,LekkiLekki Phase 1 Lekki Lagos,4 beds 4 baths 5 Toilets,4,4,5,Newly Built 4 Bedroom Terraced Duplex with One Room BQ,3500000.0
lekki,lekki-phase-1,LekkiLekki Phase 1 Lekki Lagos,1 beds 1 baths 1 Toilets,1,1,1,A Lovely Mini-Flat,450000.0
lekki,lekki-phase-1,Off Admiralty way Lekki Phase 1 Lekki Lagos,3 beds 4 baths 4 Toilets,3,4,4,Well built 3 bedroom flat,2500000.0
lekki,lekki-phase-1,Lekki rightLekki Phase 1 Lekki Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 Bedroom flat,1800000.0
lekki,lekki-phase-1,LekkiLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,3,4,Self serviced 3 Bedroom Flat,2300000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,1 beds 1 baths 0 Toilets,1,1,0,Shop,3000000.0
lekki,lekki-phase-1,Admiralty WayLekki Phase 1 Lekki Lagos,4 beds 4 baths 5 Toilets,4,4,5,4 Bedroom Terrace Town House,4500000.0
lekki,lekki-phase-1,"Plot 5, Oye Balogun street. Lekki 1 by Fola Osibo. Lekki Phase 1 Lekki Lagos",3 beds 3 baths 4 Toilets,3,3,4,Apartment,2500000.0
lekki,lekki-phase-1,Lekki Phase 1Lekki Phase 1 Lekki Lagos,2 beds 2 baths 2 Toilets,2,2,2,2 bedroom flat,1800000.0
lekki,lekki-phase-1,lekki phase 1Lekki Phase 1 Lekki Lagos,1 beds 1 baths 1 Toilets,1,1,1,Mini flat,1500000.0
lekki,lekki-phase-1,"Road 11, No 11, Wole Ariyo Off Admiralty road.Lekki Phase 1 Lekki Lagos",1 beds 1 baths 1 Toilets,1,1,1,Shop space,1000000.0
lekki,lekki-phase-1,LekkiLekki Phase 1 Lekki Lagos,1 beds 1 baths 1 Toilets,1,1,1,1 bedroom apartment,1000000.0
lekki,lekki-phase-1,"Road 11, No 11, Wole Ariyo Off Admiralty road.Lekki Phase 1 Lekki Lagos",1 beds 1 baths 1 Toilets,1,1,1,Studio Apartment,2000000.0
lekki,lekki-phase-1,"Maruwa, Lekki, LagosLekki Phase 1 Lekki Lagos",2 beds 2 baths 2 Toilets,2,2,2,2 bedroom flat,1500000.0
lekki,lekki-phase-1,"Ikoyi, Eti Osa, LagosLekki Phase 1 Lekki Lagos",4 beds 4 baths 5 Toilets,4,4,5,lovely 4 bedroom flat,4000000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,4 beds 4 baths 5 Toilets,4,4,5,4 Bedroom Terrace Duplex,3500000.0
lekki,lekki-phase-1,Off freedom way Lekki Phase 1 Lekki Lagos,1 beds 1 baths 1 Toilets,1,1,1,mini flat,1200000.0
lekki,lekki-phase-1,Off freedom way Lekki Phase 1 Lekki Lagos,1 beds 1 baths 1 Toilets,1,1,1,self contain apartment,700000.0
lekki,lekki-phase-1,Humponu wosu streetLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat,3500000.0
lekki,lekki-phase-1,Lekki rightLekki Phase 1 Lekki Lagos,1 beds 1 baths 1 Toilets,1,1,1,1 bedroom apartment,1300000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,4 beds 4 baths 5 Toilets,4,4,5,4 bedroom Semi-detached duplex,3500000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,4 beds 4 baths 5 Toilets,4,4,5,4 BEDROOM DETACHED DUPLEX,6000000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,4 beds 4 baths 5 Toilets,4,4,5,4 BEDROOM DETACHED DUPLEX,5000000.0
lekki,lekki-phase-1,Whitesands street Lekki Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat,4000000.0
lekki,lekki-phase-1,"Romey Garden, Lekki, LagosLekki Phase 1 Lekki Lagos",1 beds 1 baths 2 Toilets,1,1,2,Mini flat,900000.0
lekki,lekki-phase-1,.Lekki Phase 1 Lekki Lagos,1 beds 1 baths 1 Toilets,1,1,1,Fully Serviced 1 bedroom mini flat,1000000.0
lekki,lekki-phase-1,- Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom apartment + penthouse,4000000.0
lekki,lekki-phase-1,"Close 2 Niyi Okunubi street, LekkiLekki Phase 1 Lekki Lagos",1 beds 1 baths 1 Toilets,1,1,1,Mini flat,1000000.0
lekki,lekki-phase-1,"Regal Seaview Estate,Lekki Phase 1 Lekki Lagos",3 beds 3 baths 4 Toilets,3,3,4,3 bedroom duplex +Bq,2500000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths 3 Toilets,3,3,3,3bedroom flat,3000000.0
lekki,lekki-phase-1,Off Admiralty wayLekki Phase 1 Lekki Lagos,1 beds 1 baths 1 Toilets,1,1,1,Mini flat,1700000.0
lekki,lekki-phase-1,"Remi Olowude,Lekki Phase 1 Lekki Lagos",1 beds 1 baths 1 Toilets,1,1,1,Spacious Self-Contained Appartments,750000.0
lekki,lekki-phase-1,hakeem dicksonLekki Phase 1 Lekki Lagos,2 beds 2 baths 2 Toilets,2,2,2,New 2br flat,2000000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,3 beds 4 baths 4 Toilets,3,4,4,3 bedroom flat,2500000.0
lekki,lekki-phase-1,"Admiralty Way,Lekki Phase 1 Lekki Lagos",3 beds 4 baths 4 Toilets,3,4,4,Blocks of 3 Bedroom Luxury Apartments,6500000.0
lekki,lekki-phase-1,"Lekki Central Estate,Lekki Phase 1 Lekki Lagos",2 beds 2 baths 3 Toilets,2,2,3,Lovely 2 Bedroom Flat,2800000.0
lekki,lekki-phase-1,- Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 Bedroom Apartment,1800000.0
lekki,lekki-phase-1,Off Akande Onikepo StreetLekki Phase 1 Lekki Lagos,1 beds 4 baths 1 Toilets,1,4,1,self contain,1100000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,1 beds 1 baths 1 Toilets,1,1,1,Massive and attractive one bedroom apartment,900000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,4 beds 4 baths 5 Toilets,4,4,5,Lovely 4 Bedroom duplex,6500000.0
lekki,lekki-phase-1,lekki phase 1Lekki Phase 1 Lekki Lagos,3 beds 4 baths 3 Toilets,3,4,3,3 bedroom flat,4500000.0
lekki,lekki-phase-1,MIKE ADEGBITE STREET BY LAGOON SCHOOLLekki Phase 1 Lekki Lagos,4 beds 4 baths 4 Toilets,4,4,4,4 bedroom semi detached house,5500000.0
lekki,lekki-phase-1,.Lekki Phase 1 Lekki Lagos,4 beds 4 baths 4 Toilets,4,4,4,4 BEDROOM SERVICED APARTMENT,4000000.0
lekki,lekki-phase-1,Osapa ShopriteLekki Phase 1 Lekki Lagos,4 beds 4 baths 5 Toilets,4,4,5,4 Bedroom Semi Detached Duplex,3500000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,3 beds 2 baths 2 Toilets,3,2,2,3 Bedroom Flat,2000000.0
lekki,lekki-phase-1,Behind LamgboghiniLekki Phase 1 Lekki Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 bedroom Duplex with BQ,3000000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom Terraced Duplex,3500000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,1 beds 1 baths 1 Toilets,1,1,1,One Bedroom Flat,1000000.0
lekki,lekki-phase-1,-professor kummiLekki Phase 1 Lekki Lagos,4 beds 4 baths 4 Toilets,4,4,4,4 bedroom + BQ,4500000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,3,4,WATERFRONT 3 BEDROOM FLAT,6500000.0
lekki,lekki-phase-1,WhitesandLekki Phase 1 Lekki Lagos,2 beds 2 baths 3 Toilets,2,2,3,Two Bedroom FLat,2500000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,4 beds 4 baths 5 Toilets,4,4,5,4 bedroom duplex,4500000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,4 beds 5 baths 5 Toilets,4,5,5,4 bedroom semi-detached duplex,7000000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,4 beds 5 baths 6 Toilets,4,5,6,3 bedroom duplex + BQ,500000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths 3 Toilets,3,3,3,Serviced 3-bedroom apartment BQ,5000000.0
lekki,lekki-phase-1,--Lekki Phase 1 Lekki Lagos,4 beds 4 baths 5 Toilets,4,4,5,A Lovely 4 Bedroom Fully Detached Duplex,6500000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,4 beds 4 baths 5 Toilets,4,4,5,4 bedroom flat,3600000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,4 beds 5 baths 4 Toilets,4,5,4,4 Bedroom Duplex,8500000.0
lekki,lekki-phase-1,Off oladimeji aloLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom flat with bq,2500000.0
lekki,lekki-phase-1,Dele Lekki Phase 1 Lekki Lagos,1 beds 1 baths 1 Toilets,1,1,1,One bedroom available.,150000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,3,4,BRAND NEW 3 BEDROOM FLATS,3500000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 BEDROOM SEMI DETACHED DUPLEX,4000000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,4 beds 4 baths 5 Toilets,4,4,5,A LOVELY 4 BEDROOM SEMI DETACHED DUPLEX,6000000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,1 beds 1 baths 2 Toilets,1,1,2,MINIFLAT,1200000.0
lekki,lekki-phase-1,"Ikate, behind House on the rock church Lekki Phase 1 Lekki Lagos",4 beds 4 baths 5 Toilets,4,4,5,Luxury 4 Bedroom apartment,3500000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,1 beds 1 baths 1 Toilets,1,1,1,1 Bedroom Flat,1200000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,3,4,A LOVELY 3 BEDROOM TERRACE DUPLEX,2500000.0
lekki,lekki-phase-1,OFF ADMIRALTY WAYLekki Phase 1 Lekki Lagos,4 beds baths Toilets,4,0,0,4 bedroom semi detached duplex + 2 rooms bq,6000000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,4 beds 4 baths 5 Toilets,4,4,5,4 BEDROOM TERRACE DUPLEX,3500000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 Bedroom Flat,950000.0
lekki,lekki-phase-1,Close to freedom wayLekki Phase 1 Lekki Lagos,3 beds 5 baths 5 Toilets,3,5,5,3 bedroom duplex,2600000.0
lekki,lekki-phase-1,Admiralty Road Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom apartment,7000000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 bedroom duplex,2500000.0
lekki,lekki-phase-1,"Awudu ekpekar,Lekki Phase 1 Lekki Lagos",4 beds 4 baths 5 Toilets,4,4,5,3 bedroom duplex,2600000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,1 beds 0 baths 1 Toilets,1,0,1,COMMERCIAL SPACE,400000.0
lekki,lekki-phase-1,"2nd roundabout,Lekki Phase 1 Lekki Lagos",4 beds 4 baths 5 Toilets,4,4,5,4 bedroom terrace duplex,4000000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,4 beds 4 baths 5 Toilets,4,4,5,4 bedroom Duplex,7000000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 bedroom apartment,3500000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,1 beds 2 baths 2 Toilets,1,2,2,1 BEDROOM – Studio Apartment,25000.0
lekki,lekki-phase-1,"Ichie Micke Ejezie Street, Off Emma Abimbola/fola Osibo Street, Lekki Phase 1, Lekki, LagosLekki Phase 1 Lekki Lagos",4 beds 4 baths 5 Toilets,4,4,5,4 Bedroom Terrace House,4000000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 Bedroom Flat,1550000.0
lekki,lekki-phase-1,"Off Admiralty Way,Lekki Phase 1 Lekki Lagos",3 beds 3 baths 4 Toilets,3,3,4,3 Bedroom Luxury Apartment,4000000.0
lekki,lekki-phase-1,"Lekki, Lagos, LagosLekki Phase 1 Lekki Lagos",2 beds 2 baths 2 Toilets,2,2,2,2 Bedroom flat,1400000.0
lekki,lekki-phase-1,Off freedom way Lekki Phase 1 Lekki Lagos,3 beds 4 baths 4 Toilets,3,4,4,3 bedroom flat,2000000.0
lekki,lekki-phase-1,MarwaLekki Phase 1 Lekki Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 bedroom apartment,2500000.0
lekki,lekki-phase-1,"lekki,Lekki Phase 1 Lekki Lagos",4 beds 0 baths 0 Toilets,4,0,0,4 Bedroom Flat + 1 Bq,6000000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,2 beds 3 baths 3 Toilets,2,3,3,2 bedroom apartment,2500000.0
lekki,lekki-phase-1,18b Godwin omene streetLekki Phase 1 Lekki Lagos,4 beds 0 baths 0 Toilets,4,0,0,4 bedroom flat,2300000.0
lekki,lekki-phase-1,"Lekki,Lekki Phase 1 Lekki Lagos",1 beds 1 baths 2 Toilets,1,1,2,MINI FLAT,2200000.0
lekki,lekki-phase-1,"Free trade zone,Lekki Phase 1 Lekki Lagos",3 beds 3 baths 3 Toilets,3,3,3,3 Bedroom Apartment,130000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,1 beds 1 baths 1 Toilets,1,1,1,self contain,600000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,1 beds 2 baths 2 Toilets,1,2,2,mini flat,1400000.0
lekki,lekki-phase-1,admiralty roadLekki Phase 1 Lekki Lagos,1 beds 2 baths 2 Toilets,1,2,2,mini flat,1500000.0
lekki,lekki-phase-1,"Lekki phase 1, LagosLekki Phase 1 Lekki Lagos",2 beds 2 baths 3 Toilets,2,2,3,2 bedrooms luxury flat at Lekki Phase 1,1500000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,1 beds 1 baths 2 Toilets,1,1,2,MINI FLAT,1500000.0
lekki,lekki-phase-1,- Lekki Phase 1 Lekki Lagos,3 beds 4 baths 4 Toilets,3,4,4,3-bedroom Flat + bq,3500000.0
lekki,lekki-phase-1,Off Freedom WayLekki Phase 1 Lekki Lagos,3 beds 4 baths 4 Toilets,3,4,4,3 Bedroom Flat,1800000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,2 beds 2 baths 3 Toilets,2,2,3,2bedroom flat,2400000.0
lekki,lekki-phase-1,Alternative Route.Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 Bedroom Apartment,2500000.0
lekki,lekki-phase-1,Abike SulaimanLekki Phase 1 Lekki Lagos,2 beds 3 baths 3 Toilets,2,3,3,2 bedroom flat,2500000.0
lekki,lekki-phase-1,lekkiLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,3,4,Newly built 3bedroom luxury flat,3000000.0
lekki,lekki-phase-1,Godwin Omene StreetLekki Phase 1 Lekki Lagos,2 beds 1 baths 1 Toilets,2,1,1,2 bedroom self contain,1000000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,4 beds 4 baths 5 Toilets,4,4,5,4 bedroom semi detached duplex with BQ,3000000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 bedroom flat,2000000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,4 beds 4 baths 4 Toilets,4,4,4,4 bedroom duplex,1600000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom Flat,3500000.0
lekki,lekki-phase-1,Off Fola OsiboLekki Phase 1 Lekki Lagos,4 beds 5 baths 5 Toilets,4,5,5,4 bedroom detached duplex,3000000.0
lekki,lekki-phase-1,Off Admiralty WayLekki Phase 1 Lekki Lagos,4 beds 4 baths 5 Toilets,4,4,5,4 Bedroom Semi Detached duplex,5000000.0
lekki,lekki-phase-1,Ikate R/about Lekki Phase 1 Lekki Lagos,3 beds 0 baths 0 Toilets,3,0,0,3 bedroom flat,2500000.0
lekki,lekki-phase-1,Kayode Otituju Str. Off Admiralty wayLekki Phase 1 Lekki Lagos,3 beds 0 baths 0 Toilets,3,0,0,3 bedroom flat with a room BQ,3500000.0
lekki,lekki-phase-1,Fatai ArobiekeLekki Phase 1 Lekki Lagos,2 beds 2 baths 2 Toilets,2,2,2,2Room Boys Quater,900000.0
lekki,lekki-phase-1,phase 1Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom terrace duplex,3500000.0
lekki,lekki-phase-1,Kunmi Akingbehin StrLekki Phase 1 Lekki Lagos,3 beds 4 baths 4 Toilets,3,4,4,3 BEDROOM FLAT,3000000.0
lekki,lekki-phase-1,"Akinwunmi,Lekki Phase 1 Lekki Lagos",1 beds 1 baths 1 Toilets,1,1,1,MINI FLAT,900000.0
lekki,lekki-phase-1,"Olateju lekki phase 1,Lekki Phase 1 Lekki Lagos",4 beds 6 baths 6 Toilets,4,6,6,5 bedroom semi-detached duplex,5000000.0
lekki,lekki-phase-1,"Lekki,Lekki Phase 1 Lekki Lagos",4 beds 5 baths 5 Toilets,4,5,5,4 bedroom semi-detached duplex,5000000.0
lekki,lekki-phase-1,"Adebisi Popoola,Lekki Phase 1 Lekki Lagos",4 beds 4 baths 5 Toilets,4,4,5,tastefully finished 4 bedroom duplex,4500000.0
lekki,lekki-phase-1,"avenue,Lekki Phase 1 Lekki Lagos",1 beds 1 baths 1 Toilets,1,1,1,Mini flat,1200000.0
lekki,lekki-phase-1,"Lekki phase 1,Lekki Phase 1 Lekki Lagos",1 beds 1 baths 1 Toilets,1,1,1,Mini Flat,1800000.0
lekki,lekki-phase-1,Lekki Lekki Phase 1 Lekki Lagos,3 beds 0 baths 0 Toilets,3,0,0,3 Bedroom flat,3000000.0
lekki,lekki-phase-1,"lekki phase 1,Lekki Phase 1 Lekki Lagos",1 beds 1 baths 2 Toilets,1,1,2,miniflat,1300000.0
lekki,lekki-phase-1,"off admiralty,Lekki Phase 1 Lekki Lagos",1 beds 1 baths 2 Toilets,1,1,2,miniflat,1400000.0
lekki,lekki-phase-1,"olubunmi str,Lekki Phase 1 Lekki Lagos",1 beds 2 baths 2 Toilets,1,2,2,3 bedroom flat,1500000.0
lekki,lekki-phase-1,"OFF PINNACLE ROAD,Lekki Phase 1 Lekki Lagos",1 beds 1 baths 1 Toilets,1,1,1,PARTLY SERVICED NICE MINI FLAT,800000.0
lekki,lekki-phase-1,Lekki phase 1Lekki Phase 1 Lekki Lagos,2 beds 2 baths 2 Toilets,2,2,2,2 Bedroom Penthouse,2500000.0
lekki,lekki-phase-1,lekki rightLekki Phase 1 Lekki Lagos,3 beds 4 baths 4 Toilets,3,4,4,3 bedroom flat,4500000.0
lekki,lekki-phase-1,"marwa,Lekki Phase 1 Lekki Lagos",3 beds 3 baths 4 Toilets,3,3,4,Luxury 3 bedroom flat,3000000.0
lekki,lekki-phase-1,Ben closeLekki Phase 1 Lekki Lagos,3 beds 3 baths 3 Toilets,3,3,3,2 X Flats,3000000.0
lekki,lekki-phase-1,christ avenueLekki Phase 1 Lekki Lagos,1 beds 1 baths 2 Toilets,1,1,2,MINI FLAT,1000000.0
lekki,lekki-phase-1,phase 1Lekki Phase 1 Lekki Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 bedroom flat,2500000.0
lekki,lekki-phase-1,Itumoh OgbonnaLekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 Bedroom Flat with a bq,6000000.0
lekki,lekki-phase-1,Itumoh OgbonnaLekki Phase 1 Lekki Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 Bedroom Luxury Apartment,5000000.0
lekki,lekki-phase-1,-Lekki Phase 1 Lekki Lagos,3 beds 3 baths 4 Toilets,3,3,4,3 bedroom apartment + Bq,3000000.0
lekki,lekki-phase-1,"phase 1,Lekki Phase 1 Lekki Lagos",4 beds 0 baths 0 Toilets,4,0,0,4 bedroom terrace + bq,5000000.0
lekki,lekki-phase-1,"Olawale Cole Onitiri Street, Lekki 1. Lekki Phase 1 Lekki Lagos",4 beds 0 baths 0 Toilets,4,0,0,4 BEDROOM APARTMENT,4000000.0
lekki,lekki-phase-1,OniruLekki Phase 1 Lekki Lagos,3 beds 3 baths 3 Toilets,3,3,3,"Tastefully well finished 3 bedroom flat, with BQ",4000000.0
lekki,lekki-phase-1,off freedom way LekkiLekki Phase 1 Lekki Lagos,4 beds 4 baths 4 Toilets,4,4,4,4 bedroom duplex with a BQ,3000000.0
lekki,lekki-phase-1,"off Freedom way, Lekki Lekki Phase 1 Lekki Lagos",4 beds 4 baths 4 Toilets,4,4,4,4 bedroom semi detached duplex,3000000.0
lekki,lekki-phase-1,DaSilva StreetLekki Phase 1 Lekki Lagos,1 beds 1 baths 1 Toilets,1,1,1,Partly Furnished Mini flat,1300000.0
lekki,lekki-phase-1,LEKKI RIGHTLekki Phase 1 Lekki Lagos,4 beds 4 baths 5 Toilets,4,4,5,Brand new 4 bedroom flat with a room bq,3500000.0
lekki,lekki-phase-1,Lekki Lekki Phase 1 Lekki Lagos,1 beds 1 baths 1 Toilets,1,1,1,Mini flat,1500000.0
lekki,lekki-phase-1,oyibo rdLekki Phase 1 Lekki Lagos,1 beds 1 baths 2 Toilets,1,1,2,one bedroom flat,1000000.0
lekki,lekki-phase-1,kingsley odo closeLekki Phase 1 Lekki Lagos,4 beds 4 baths 4 Toilets,4,4,4,4 bedroom duplex,4000000.0
